id,uid,date,attendance,time_valid,neutral_site,conference_competition,play_by_play_available,recent,start_date,broadcast,highlights,notes_type,notes_headline,broadcast_market,broadcast_name,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_address_country,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,status_is_tbd_flex,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,home_current_rank,home_linescores,home_records,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,away_current_rank,away_linescores,away_records,game_id,season,season_type,week,status_type_alt_detail,is_postseason,month,day,year
400874651,s:20~l:28~e:400874651~c:400874651,2016-12-11 21:25:00+00:00,78057,True,False,False,True,False,2016-12-11T21:25Z,FOX,[],,,national,FOX,1,STD,3798,Lambeau Field,Green Bay,WI,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,False,4,9,s:20~l:28~t:9,Green Bay,Packers,GB,Green Bay Packers,Packers,204E32,ffb612,True,3798,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/gb.png,38,True,99,"[{'value': 7.0, 'displayValue': '7', 'period': 1}
 {'value': 14.0, 'displayValue': '14', 'period': 2}
 {'value': 7.0, 'displayValue': '7', 'period': 3}
 {'value': 10.0, 'displayValue': '10', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '7-6'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '5-2'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '2-4'}]",26,s:20~l:28~t:26,Seattle,Seahawks,SEA,Seattle Seahawks,Seahawks,224970,69be28,True,3673,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/sea.png,10,False,99,"[{'value': 3.0, 'displayValue': '3', 'period': 1}
 {'value': 0.0, 'displayValue': '0', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '8-4-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '6-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '2-4-1'}]",400874651,2016,2,14,,0,12,11,2016
400874627,s:20~l:28~e:400874627~c:400874627,2016-12-11 21:25:00+00:00,82495,True,False,False,True,False,2016-12-11T21:25Z,FOX,[],,,national,FOX,1,STD,477,Los Angeles Memorial Coliseum,Los Angeles,CA,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,False,4,14,s:20~l:28~t:14,Los Angeles,Rams,LAR,Los Angeles Rams,Rams,00295B,ffd100,True,477,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lar.png,14,False,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 0.0, 'displayValue': '0', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 14.0, 'displayValue': '14', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '4-9'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-5'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '3-4'}]",1,s:20~l:28~t:1,Atlanta,Falcons,ATL,Atlanta Falcons,Falcons,000000,000000,True,3495,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/atl.png,42,True,99,"[{'value': 7.0, 'displayValue': '7', 'period': 1}
 {'value': 14.0, 'displayValue': '14', 'period': 2}
 {'value': 21.0, 'displayValue': '21', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '8-5'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '3-3'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '5-2'}]",400874627,2016,2,14,,0,12,11,2016
400874550,s:20~l:28~e:400874550~c:400874550,2016-12-11 21:25:00+00:00,62140,True,False,False,True,False,2016-12-11T21:25Z,FOX,[],,,national,FOX,1,STD,3886,Raymond James Stadium,Tampa,FL,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,False,4,27,s:20~l:28~t:27,Tampa Bay,Buccaneers,TB,Tampa Bay Buccaneers,Buccaneers,A80D08,3e3a35,True,3886,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/tb.png,16,True,99,"[{'value': 3.0, 'displayValue': '3', 'period': 1}
 {'value': 10.0, 'displayValue': '10', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 3.0, 'displayValue': '3', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '8-5'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '3-4'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '5-1'}]",18,s:20~l:28~t:18,New Orleans,Saints,NO,New Orleans Saints,Saints,020202,000000,True,3493,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/no.png,11,False,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 8.0, 'displayValue': '8', 'period': 2}
 {'value': 3.0, 'displayValue': '3', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '5-8'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '3-4'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '2-4'}]",400874550,2016,2,14,,0,12,11,2016
400874656,s:20~l:28~e:400874656~c:400874656,2016-12-12 01:30:00+00:00,80874,True,False,False,True,False,2016-12-12T01:30Z,NBC,[],,,national,NBC,1,STD,3839,MetLife Stadium,East Rutherford,NJ,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,False,4,19,s:20~l:28~t:19,New York,Giants,NYG,New York Giants,Giants,052570,c9243f,True,3839,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/nyg.png,10,True,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 0.0, 'displayValue': '0', 'period': 2}
 {'value': 10.0, 'displayValue': '10', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '9-4'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '6-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '3-3'}]",6,s:20~l:28~t:6,Dallas,Cowboys,DAL,Dallas Cowboys,Cowboys,002E4D,b0b7bc,True,3687,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/dal.png,7,False,99,"[{'value': 7.0, 'displayValue': '7', 'period': 1}
 {'value': 0.0, 'displayValue': '0', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '11-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '5-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '6-1'}]",400874656,2016,2,14,,0,12,12,2016
400874661,s:20~l:28~e:400874661~c:400874661,2016-12-13 01:30:00+00:00,66829,True,False,False,True,False,2016-12-13T01:30Z,ESPN,[],,,national,ESPN,1,STD,3738,Gillette Stadium,Foxborough,MA,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,False,4,17,s:20~l:28~t:17,New England,Patriots,NE,New England Patriots,Patriots,02244A,c60c30,True,3738,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ne.png,30,True,99,"[{'value': 9.0, 'displayValue': '9', 'period': 1}
 {'value': 7.0, 'displayValue': '7', 'period': 2}
 {'value': 7.0, 'displayValue': '7', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '11-2'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '5-2'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '6-0'}]",33,s:20~l:28~t:33,Baltimore,Ravens,BAL,Baltimore Ravens,Ravens,2B025B,000000,True,3814,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/bal.png,23,False,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 3.0, 'displayValue': '3', 'period': 2}
 {'value': 14.0, 'displayValue': '14', 'period': 3}
 {'value': 6.0, 'displayValue': '6', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '7-6'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '5-2'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '2-4'}]",400874661,2016,2,14,,0,12,13,2016
400874667,s:20~l:28~e:400874667~c:400874667,2016-12-16 01:25:00+00:00,69067,True,False,False,True,False,2016-12-16T01:25Z,NBC,[],,,national,NBC,1,STD,3673,Lumen Field,Seattle,WA,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,False,4,26,s:20~l:28~t:26,Seattle,Seahawks,SEA,Seattle Seahawks,Seahawks,224970,69be28,True,3673,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/sea.png,24,True,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 10.0, 'displayValue': '10', 'period': 2}
 {'value': 7.0, 'displayValue': '7', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '9-4-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '7-0'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '2-4-1'}]",14,s:20~l:28~t:14,Los Angeles,Rams,LAR,Los Angeles Rams,Rams,00295B,ffd100,True,477,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lar.png,3,False,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 3.0, 'displayValue': '3', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '4-10'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-5'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '3-5'}]",400874667,2016,2,15,,0,12,16,2016
400874673,s:20~l:28~e:400874673~c:400874673,2016-12-18 01:25:00+00:00,78160,True,False,False,True,False,2016-12-18T01:25Z,NFL Net,[],,,national,NFL Net,1,STD,3839,MetLife Stadium,East Rutherford,NJ,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,False,4,20,s:20~l:28~t:20,New York,Jets,NYJ,New York Jets,Jets,174032,ffffff,True,3839,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/nyj.png,13,False,99,"[{'value': 7.0, 'displayValue': '7', 'period': 1}
 {'value': 3.0, 'displayValue': '3', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 3.0, 'displayValue': '3', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '4-10'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-6'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '3-4'}]",15,s:20~l:28~t:15,Miami,Dolphins,MIA,Miami Dolphins,Dolphins,006B79,fc4c02,True,3948,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/mia.png,34,True,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 13.0, 'displayValue': '13', 'period': 2}
 {'value': 21.0, 'displayValue': '21', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '9-5'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '6-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '3-4'}]",400874673,2016,2,15,,0,12,18,2016
400874683,s:20~l:28~e:400874683~c:400874683,2016-12-18 18:00:00+00:00,66529,True,False,False,True,False,2016-12-18T18:00Z,CBS,[],,,national,CBS,1,STD,3883,Highmark Stadium (Old),Orchard Park,NY,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,False,4,2,s:20~l:28~t:2,Buffalo,Bills,BUF,Buffalo Bills,Bills,04407F,d50a0a,True,3883,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/buf.png,33,True,99,"[{'value': 10.0, 'displayValue': '10', 'period': 1}
 {'value': 7.0, 'displayValue': '7', 'period': 2}
 {'value': 7.0, 'displayValue': '7', 'period': 3}
 {'value': 9.0, 'displayValue': '9', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '7-7'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '4-3'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '3-4'}]",5,s:20~l:28~t:5,Cleveland,Browns,CLE,Cleveland Browns,Browns,4C230E,ff3c00,True,3679,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/cle.png,13,False,99,"[{'value': 3.0, 'displayValue': '3', 'period': 1}
 {'value': 0.0, 'displayValue': '0', 'period': 2}
 {'value': 10.0, 'displayValue': '10', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '0-14'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '0-7'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-7'}]",400874683,2016,2,15,,0,12,18,2016
400874678,s:20~l:28~e:400874678~c:400874678,2016-12-18 18:00:00+00:00,61137,True,False,False,True,False,2016-12-18T18:00Z,FOX,[],,,national,FOX,1,STD,3933,Soldier Field,Chicago,IL,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,False,4,3,s:20~l:28~t:3,Chicago,Bears,CHI,Chicago Bears,Bears,152644,e64100,True,3933,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/chi.png,27,False,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 10.0, 'displayValue': '10', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 17.0, 'displayValue': '17', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '3-11'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '3-4'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-7'}]",9,s:20~l:28~t:9,Green Bay,Packers,GB,Green Bay Packers,Packers,204E32,ffb612,True,3798,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/gb.png,30,True,99,"[{'value': 7.0, 'displayValue': '7', 'period': 1}
 {'value': 3.0, 'displayValue': '3', 'period': 2}
 {'value': 17.0, 'displayValue': '17', 'period': 3}
 {'value': 3.0, 'displayValue': '3', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '8-6'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '5-2'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '3-4'}]",400874678,2016,2,15,,0,12,18,2016
400874714,s:20~l:28~e:400874714~c:400874714,2016-12-18 18:00:00+00:00,62096,True,False,False,True,False,2016-12-18T18:00Z,CBS,[],,,national,CBS,1,STD,3874,Paycor Stadium,Cincinnati,OH,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,False,4,4,s:20~l:28~t:4,Cincinnati,Bengals,CIN,Cincinnati Bengals,Bengals,FF2700,000000,True,3874,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/cin.png,20,False,99,"[{'value': 10.0, 'displayValue': '10', 'period': 1}
 {'value': 10.0, 'displayValue': '10', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '5-8-1'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '3-3-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '2-5'}]",23,s:20~l:28~t:23,Pittsburgh,Steelers,PIT,Pittsburgh Steelers,Steelers,000000,ffb612,True,3752,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/pit.png,24,True,99,"[{'value': 3.0, 'displayValue': '3', 'period': 1}
 {'value': 6.0, 'displayValue': '6', 'period': 2}
 {'value': 6.0, 'displayValue': '6', 'period': 3}
 {'value': 9.0, 'displayValue': '9', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '9-5'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '4-2'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '5-3'}]",400874714,2016,2,15,,0,12,18,2016
400874686,s:20~l:28~e:400874686~c:400874686,2016-12-18 18:00:00+00:00,68084,True,False,False,True,False,2016-12-18T18:00Z,CBS,[],,,national,CBS,1,STD,3622,Arrowhead Stadium,Kansas City,MO,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,False,4,12,s:20~l:28~t:12,Kansas City,Chiefs,KC,Kansas City Chiefs,Chiefs,BE1415,ffb612,True,3622,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/kc.png,17,False,99,"[{'value': 14.0, 'displayValue': '14', 'period': 1}
 {'value': 3.0, 'displayValue': '3', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '10-4'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '5-2'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '5-2'}]",10,s:20~l:28~t:10,Tennessee,Titans,TEN,Tennessee Titans,Titans,2F95DD,001532,True,3810,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ten.png,19,True,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 7.0, 'displayValue': '7', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 12.0, 'displayValue': '12', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '8-6'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '4-3'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '4-3'}]",400874686,2016,2,15,,0,12,18,2016
400874688,s:20~l:28~e:400874688~c:400874688,2016-12-18 18:00:00+00:00,66820,True,False,False,True,False,2016-12-18T18:00Z,CBS,[],,,national,CBS,1,STD,5239,U.S. Bank Stadium,Minneapolis,MN,USA,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,False,4,16,s:20~l:28~t:16,Minnesota,Vikings,MIN,Minnesota Vikings,Vikings,240A67,ffc62f,True,3953,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/min.png,6,False,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 0.0, 'displayValue': '0', 'period': 2}
 {'value': 3.0, 'displayValue': '3', 'period': 3}
 {'value': 3.0, 'displayValue': '3', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '7-7'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '4-3'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '3-4'}]",11,s:20~l:28~t:11,Indianapolis,Colts,IND,Indianapolis Colts,Colts,00417E,ffffff,True,3812,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ind.png,34,True,99,"[{'value': 10.0, 'displayValue': '10', 'period': 1}
 {'value': 17.0, 'displayValue': '17', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '7-7'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '3-4'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '4-3'}]",400874688,2016,2,15,,0,12,18,2016
400874687,s:20~l:28~e:400874687~c:400874687,2016-12-18 18:00:00+00:00,79434,True,False,False,True,False,2016-12-18T18:00Z,FOX,[],,,national,FOX,1,STD,3839,MetLife Stadium,East Rutherford,NJ,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,False,4,19,s:20~l:28~t:19,New York,Giants,NYG,New York Giants,Giants,052570,c9243f,True,3839,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/nyg.png,17,True,99,"[{'value': 7.0, 'displayValue': '7', 'period': 1}
 {'value': 3.0, 'displayValue': '3', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '10-4'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '7-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '3-3'}]",8,s:20~l:28~t:8,Detroit,Lions,DET,Detroit Lions,Lions,035C98,bbbbbb,True,3727,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/det.png,6,False,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 3.0, 'displayValue': '3', 'period': 2}
 {'value': 3.0, 'displayValue': '3', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '9-5'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '6-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '3-4'}]",400874687,2016,2,15,,0,12,18,2016
400874685,s:20~l:28~e:400874685~c:400874685,2016-12-18 18:00:00+00:00,71223,True,False,False,True,False,2016-12-18T18:00Z,FOX,[],,,national,FOX,1,STD,3814,M&T Bank Stadium,Baltimore,MD,USA,False,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,False,4,33,s:20~l:28~t:33,Baltimore,Ravens,BAL,Baltimore Ravens,Ravens,2B025B,000000,True,3814,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/bal.png,27,True,99,"[{'value': 10.0, 'displayValue': '10', 'period': 1}
 {'value': 10.0, 'displayValue': '10', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 7.0, 'displayValue': '7', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '8-6'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '6-2'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '2-4'}]",21,s:20~l:28~t:21,Philadelphia,Eagles,PHI,Philadelphia Eagles,Eagles,06424D,000000,True,3806,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/phi.png,26,False,99,"[{'value': 3.0, 'displayValue': '3', 'period': 1}
 {'value': 11.0, 'displayValue': '11', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 12.0, 'displayValue': '12', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '5-9'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '4-2'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-7'}]",400874685,2016,2,15,,0,12,18,2016
400874681,s:20~l:28~e:400874681~c:400874681,2016-12-18 18:00:00+00:00,71803,True,False,False,True,False,2016-12-18T18:00Z,CBS,[],,,national,CBS,1,STD,3891,Reliant Stadium,Houston,TX,USA,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,False,4,34,s:20~l:28~t:34,Houston,Texans,HOU,Houston Texans,Texans,00133F,eb0028,True,3891,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/hou.png,21,True,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 5.0, 'displayValue': '5', 'period': 2}
 {'value': 6.0, 'displayValue': '6', 'period': 3}
 {'value': 10.0, 'displayValue': '10', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '8-6'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '6-1'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '2-5'}]",30,s:20~l:28~t:30,Jacksonville,Jaguars,JAX,Jacksonville Jaguars,Jaguars,00839C,d7a22a,True,3712,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/jax.png,20,False,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 13.0, 'displayValue': '13', 'period': 2}
 {'value': 7.0, 'displayValue': '7', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '2-12'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-6'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '1-6'}]",400874681,2016,2,15,,0,12,18,2016
400874710,s:20~l:28~e:400874710~c:400874710,2016-12-18 21:05:00+00:00,70164,True,False,False,True,False,2016-12-18T21:05Z,FOX,[],,,national,FOX,1,STD,3495,Georgia Dome,Atlanta,GA,USA,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final,Final,False,4,1,s:20~l:28~t:1,Atlanta,Falcons,ATL,Atlanta Falcons,Falcons,000000,000000,True,3495,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/atl.png,41,True,99,"[{'value': 21.0, 'displayValue': '21', 'period': 1}
 {'value': 7.0, 'displayValue': '7', 'period': 2}
 {'value': 10.0, 'displayValue': '10', 'period': 3}
 {'value': 3.0, 'displayValue': '3', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '9-5'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '4-3'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '5-2'}]",25,s:20~l:28~t:25,San Francisco,49ers,SF,San Francisco 49ers,49ers,981324,b3995d,True,4738,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/sf.png,13,False,99,"[{'value': 0.0, 'displayValue': '0', 'period': 1}
 {'value': 13.0, 'displayValue': '13', 'period': 2}
 {'value': 0.0, 'displayValue': '0', 'period': 3}
 {'value': 0.0, 'displayValue': '0', 'period': 4}]","[{'name': 'overall', 'abbreviation': 'Game', 'type': 'total', 'summary': '1-13'}
 {'name': 'Home', 'abbreviation': None, 'type': 'home', 'summary': '1-6'}
 {'name': 'Road', 'abbreviation': None, 'type': 'road', 'summary': '0-7'}]",400874710,2016,2,15,,0,12,18,2016
